coin,dt,avg_buy
APT,20241023,192978.5079646983
AAVE,20231003,642515.20568297
MYRO,20240922,82779.21107649562
TIA,20240502,297846.2113746766
FET,20240831,255714.9871768511
TRB,20240430,89401.88868065755
TRB,20240119,156001.9631240781
XLM,20241130,145307.39365709233
MINA,20231219,405395.78460377955
SEI,20241004,158047.68475149496
FTM,20240223,145658.4530829583
PIXEL,20240503,235657.8653662554
CELO,20241120,96497.04839759911
APT,20231207,885554.0469458427
kPEPE,20230717,183341.36712468206
RDNT,20241005,128712.35209786287
ARK,20240730,59925.66470548827
BNT,20240912,49587.14949863578
APE,20230505,46685.11285014924
ORBS,20241127,45841.47368455778
OX,20231206,19796.726125507656
BIGTIME,20231204,127980.47775138967
LTC,20231126,881309.5658564208
OX,20241102,0.0
RDNT,20240406,171413.41985716252
POLYX,20240325,117365.86680474304
MYRO,20240501,105839.54342036332
RUNE,20231221,100585.96299145758
GMT,20240411,241430.26192133367
APE,20241127,151053.45195341308
STRAX,20240221,82941.6759329481
PYTH,20240319,157935.7846375295
SHIA,20231224,11481.024002374488
KAS,20240815,101807.54854739574
SOL,20241202,1460172.9244647578
ILV,20240728,59215.235297019964
MANTA,20240119,400623.5017275803
SNX,20230731,210606.7759350694
FTT,20231119,210952.44622754978
AAVE,20240731,180198.04729820462
MANTA,20240919,230575.41253317535
UNI,20240816,107128.5600903338
kFLOKI,20241013,108582.34352622433
ZK,20240930,93342.01148343491
GMX,20240320,150644.23924302313
GALA,20241114,100200.067078884
CAKE,20241119,103954.85809975576
RDNT,20240815,146269.10044953355
CRV,20230617,34516.13884809089
UNI,20231122,838102.2834322952
OGN,20231206,290976.5766383346
SEI,20241107,127029.24811693485
HBAR,20240428,166598.4749669003
BNT,20240223,54164.85794098072
BRETT,20241104,83575.17178075277
ONDO,20240218,100236.4273741346
ETC,20241126,109604.47226387727
SNX,20240204,346974.8003332211
CRV,20230608,288103.2202046468
STRAX,20240929,0.0
ETHFI,20240819,119415.05264387194
RENDER,20240930,117841.46920988035
REZ,20241006,253579.9431761473
ORBS,20241210,62045.04439400768
POPCAT,20241110,160747.05355467735
TIA,20240424,308894.56596221356
ORBS,20231026,183098.4829524469
ETH,20240808,1234412.1406030757
YGG,20231203,445884.2142598542
HPOS,20240416,12768.5462671247
FRIEND,20230930,44249.12573707746
ORDI,20240812,114948.00669148509
ETHFI,20240810,103341.54144905259
STG,20240218,85384.47623539958
AAVE,20240729,186827.26644042716
NEAR,20240206,258570.30116473566
LISTA,20240721,250543.21805442323
BTC,20231007,2737998.121060029
BNB,20230430,39742.5655742605
BNB,20241016,329994.1537854424
BTC,20230626,373523.8223361666
CFX,20230605,324430.22507207596
INJ,20240104,720365.6107848439
RSR,20240321,147540.65936063297
MYRO,20240903,84627.52339005552
FIL,20241001,251326.61160853648
SUI,20231006,648325.835397026
ONDO,20240212,182773.03608838504
SOL,20241203,1812924.8731237627
UNIBOT,20241110,0.0
AVAX,20240920,280440.9230932219
STX,20230907,327310.81692772155
HPOS,20231214,29203.74809370686
SHIA,20240728,0.0
DYDX,20230826,196278.94608555982
MKR,20241001,191686.47423734592
MEME,20240830,125684.94446049616
DYM,20241102,125176.56588595264
GMX,20240326,149969.64603787655
SUSHI,20240901,101837.5989295236
UNIBOT,20241021,0.0
COMP,20230811,489535.1304644167
FRIEND,20231214,31352.25568965522
PANDORA,20240309,42118.26411690517
SNX,20241023,222219.15216844098
IO,20241114,64736.48607301287
COMP,20230912,654050.784648412
BTC,20240724,786253.9234251288
FXS,20240310,73112.11845264432
TURBO,20240730,110896.78247384829
ARB,20241105,98386.71278835977
APT,20240930,136338.03956797716
GALA,20231228,834346.662186356
NEO,20231230,379410.5454527566
IMX,20240118,290889.15268975287
ENS,20240805,121154.05989576523
FXS,20240827,120924.40512065032
W,20241120,106081.1934603094
HPOS,20240327,13123.570362526862
LDO,20240921,358447.97568504914
BLUR,20241101,172636.4876395859
GAS,20241106,63422.296280367445
FTM,20240320,296305.3808586748
POLYX,20240412,86993.97886657488
GMT,20240808,155539.67987544232
BADGER,20240320,119328.44096638341
ZRO,20240419,13904.522312277964
POLYX,20240108,173291.90521611925
GAS,20231214,248450.0259066315
PENDLE,20241021,106225.8410605428
PEOPLE,20241204,107087.2008910554
BLUR,20240923,182244.1354262638
RDNT,20240211,224224.39449106282
SHIA,20240909,0.0
SUPER,20240501,76256.24725811818
SNX,20231208,308150.38461371843
APE,20240722,83672.9323298032
RNDR,20231027,323396.83443434595
LISTA,20241030,153218.6473221294
BANANA,20241113,49023.48393048198
MATIC,20240131,498291.36564492
W,20240501,104851.29280077819
JUP,20241202,142365.63785499087
MKR,20240724,199608.21325585662
ZK,20240827,101565.71624946117
RNDR,20230823,193050.6434767614
JUP,20241206,132788.6527157022
ACE,20240927,122296.74190339162
BIGTIME,20240109,193323.12603163123
PIXEL,20240818,133819.69018177735
WIF,20240223,136479.98054778617
NTRN,20240104,387223.99349612545
ATOM,20241126,136944.4723816979
LINK,20230828,501135.480601291
ILV,20240301,110897.12739428798
SOL,20240225,1618608.1371188872
USTC,20240325,220858.4455549747
JUP,20240418,121910.12100236406
FTM,20240128,668590.3373404664
WIF,20240429,78050.51339922317
BNB,20230506,43007.22334373373
AVAX,20231201,709855.3162391766
IO,20241128,97426.48190452797
MKR,20231114,881466.5442824269
NEAR,20231112,408774.4148592207
UNIBOT,20241022,0.0
BNB,20230525,288206.34318334557
ACE,20240318,144984.7164906912
OGN,20231208,296066.8185307807
APT,20240229,209204.91451355017
ATOM,20231128,796015.8066414741
SUI,20231005,613267.5366435548
BNT,20241124,32987.08590463066
BNT,20240326,137181.80180161627
MERL,20240916,105488.34854651953
SAGA,20240909,130709.02783341966
BTC,20230517,54092.30850804322
BNT,20240716,61841.44929206982
BADGER,20231231,166401.99655574764
ILV,20241112,63790.76656115616
XAI,20240406,354681.15440814156
XAI,20241122,162713.72144424196
kLUNC,20240429,177768.23345025943
REQ,20241123,16911.5275568528
OMNI,20241106,67526.14457613944
FRIEND,20240802,0.0
BANANA,20241115,45248.744266718924
MANTA,20240430,236934.85839239557
ETH,20230721,419712.8509776231
BTC,20230602,392312.3612311601
STG,20231227,248857.21805615624
BSV,20240325,123529.6050214802
MEME,20241026,142193.53928792165
APT,20241123,254382.7882048695
GOAT,20241122,114612.74842474902
ZETA,20240726,108122.80495989684
RUNE,20231215,73211.8636244452
CRV,20241105,173156.9948428243
BNT,20240412,96248.9693728493
MERL,20240819,220099.2675959552
BANANA,20231027,48062.70242159837
BRETT,20241101,70366.5664773056
BNB,20230713,228165.57129177812
TAO,20241024,126457.73954844696
FXS,20231029,132300.5032045371
RNDR,20230901,235238.48093595754
MAVIA,20240902,91482.61586512835
FIL,20241206,213510.0281617207
BIGTIME,20241018,100284.12712080295
YGG,20240107,166381.1765335527
MERL,20241117,87301.6653655964
OP,20231012,663395.9500753402
ATOM,20230511,44532.69932925296
ETH,20241204,4166118.7841124753
IMX,20231125,463802.72880504397
kSHIB,20240428,137594.95683281764
RDNT,20240912,74138.36715461306
CYBER,20241015,110596.58508502594
SOL,20240323,1663377.5878142857
NEAR,20240909,102415.92245672086
FTM,20240912,178152.055738375
XAI,20240429,198750.44970246448
STRK,20240818,100147.38174291364
PENDLE,20240107,106375.67054227051
RENDER,20241002,128965.0849804965
CANTO,20240922,0.0
GMX,20230919,329853.30983340275
RSR,20231224,167906.71034807173
BLZ,20240828,66517.38056880573
BLAST,20240713,131030.62051888272
SNX,20231127,242650.0484752497
BRETT,20241007,79275.92412748456
W,20241014,113018.27038382228
RUNE,20231117,64663.543532797405
RLB,20240220,13668.27627262533
NOT,20240818,121581.59558507979
CFX,20230615,213427.63009472785
RLB,20240102,43972.59556592394
NEO,20240929,160289.4593013969
SEI,20240204,243675.70375145003
YGG,20241029,115286.07235390262
BCH,20240127,473982.8936282865
OX,20240929,0.0
BCH,20240503,254304.89102582147
ZEN,20240419,63833.63401669774
LDO,20230714,176060.3790179271
MATIC,20240909,122951.46699156844
ORBS,20240825,85659.78382177486
BNB,20240315,533534.6118680073
DOGE,20231220,1098414.1766253747
W,20241016,124298.61726227558
OGN,20240805,48489.95936241583
AAVE,20231124,878958.2563049444
ONDO,20240209,182759.38173224856
INJ,20240910,246684.11069018714
ORBS,20231105,193607.22808104788
GMT,20240720,187657.91132741596
ZK,20241023,87574.24579922637
LISTA,20240821,298886.6811808336
BNB,20231016,1112715.319896685
SHIA,20240205,12598.538656511366
SEI,20240206,218412.87618688826
REQ,20240924,19233.525128941143
ETH,20240720,1162936.8308788922
ZK,20240725,88108.59766756394
STRK,20241101,106000.21694200707
ATOM,20231203,888744.7470523632
NEAR,20240413,63795.80148668208
POLYX,20240716,95426.03389330686
RNDR,20241022,0.0
STRK,20240311,248274.42266951597
SUPER,20240217,89500.92154106165
JUP,20240219,166544.46180249113
NFTI,20240725,0.0
BSV,20231107,436579.0530390851
ZRO,20240723,94768.62709752028
ENS,20240316,281755.0768785049
APT,20240316,311080.5858970982
OX,20231112,29331.825211360698
PENDLE,20240915,111548.87235882314
RUNE,20230913,649114.7751010702
BRETT,20240818,170594.3184377136
AR,20240926,107888.33635111297
BLUR,20231022,255168.2800442139
ORDI,20241018,159123.30674172213
CANTO,20240411,28862.282964159585
SUPER,20240829,87431.26626628135
PANDORA,20240812,0.0
GMX,20240901,74224.94322381898
TURBO,20241012,238167.19246568103
AI,20240303,377603.0789600918
TRX,20240219,141037.53459013265
TRB,20241005,98714.55691609358
SNX,20230817,187995.5410409085
BTC,20230423,38100.691699458934
LOOM,20240130,147781.56244658522
YGG,20240719,104815.32189797224
HMSTR,20241113,136234.15921512098
XRP,20241003,468776.3115246591
UNIBOT,20240719,0.0
ILV,20240827,60244.45647886391
BRETT,20240811,105067.10948189638
IMX,20241003,178638.74312281975
BNT,20240905,43201.57397502255
MKR,20240913,153299.8658449238
ACE,20240727,109439.24624714823
CAKE,20240116,333649.8983520879
ILV,20240316,106892.73690793932
UNIBOT,20241012,0.0
FTM,20230607,290572.426386388
ETH,20231104,2171391.919566344
JTO,20240427,156694.6311911234
BSV,20240223,54418.5094711546
ZETA,20240331,151080.90247381732
POLYX,20240128,164561.34665413425
RDNT,20231107,240330.05404142558
OGN,20240206,173433.76349759262
MATIC,20230418,31680.549994354653
WLD,20230815,483427.15064824786
RNDR,20241029,0.0
USTC,20240223,117337.52294786162
FXS,20241004,122540.29331358774
CRV,20230526,322050.2865318862
GMT,20240812,164888.2225512272
kFLOKI,20240414,70961.38839667189
REQ,20240413,26178.545502863726
ZETA,20240822,84216.00810041469
CFX,20230704,78660.43849751569
MKR,20241210,208697.81472613604
BSV,20240430,92902.88132135288
AAVE,20240908,408359.28502067534
AAVE,20240324,278621.513310444
UNI,20240902,184170.02168493983
kBONK,20240430,122953.8561313369
LTC,20240906,385575.3907031643
PENDLE,20241126,79189.7117721296
BCH,20230811,485491.7032033156
JUP,20240722,202499.55929266725
CFX,20240412,142573.6431416942
ONDO,20241012,85921.1001882141
STG,20241008,161653.65575889446
RNDR,20230913,312660.5368249788
CFX,20240216,324380.972584397
kLUNC,20241103,153078.47371214404
GAS,20240416,73205.13937573193
MEME,20241009,145864.24259149111
BTC,20241206,3283055.593382246
HBAR,20241011,157267.77429206332
BLUR,20240714,166109.86362862942
BOME,20240917,173196.99115047118
ALT,20240806,129721.55025336363
AAVE,20240927,348907.25368547114
INJ,20230910,650202.652733912
LINK,20240216,312882.53981545113
KAS,20240901,97698.80448846407
BANANA,20241128,56453.1666315742
RENDER,20241130,69365.91492659147
ENS,20240929,120134.48043781304
RDNT,20241118,49270.08595922867
GMT,20241018,221387.50273609345
KAS,20240208,221963.5437695439
ETHFI,20241111,100383.84744705522
STX,20231229,450053.09382339596
CAKE,20240115,340162.70635133394
ALT,20240311,268105.20444156876
APE,20240423,110428.55203838351
CRV,20231031,575434.1130961629
BCH,20240928,328293.06099393446
BTC,20241015,2513472.188299534
MINA,20240428,140938.93121156612
MERL,20240918,126483.4864957211
ENS,20240420,132436.62939498908
PYTH,20240826,111301.38368643682
OX,20240413,20890.534104689494
ARK,20240102,162254.62736222343
PEOPLE,20240308,358526.2493138614
IMX,20240915,197394.074892433
BADGER,20240325,129964.51004426267
ARK,20231203,260452.63325785115
SEI,20240221,185051.61367068806
UNIBOT,20230824,41667.20874617091
BANANA,20240214,14277.14336644372
SAGA,20240725,166709.30564327506
BCH,20230810,489895.92293316143
STG,20231116,426978.74449284456
SOL,20241127,1573739.2237214344
RDNT,20240713,145232.21680644742
kLUNC,20240815,161960.69461332
MKR,20231105,653343.1819238866
RLB,20240218,15830.653109006449
JUP,20240129,35544.294374110694
GAS,20240404,128876.30356049635
FXS,20231225,154336.9711632706
BADGER,20240410,88672.54419006495
SAGA,20241023,102135.21097603142
BSV,20231231,145227.6854473443
DOT,20231222,772840.1906754822
ETH,20230923,3300012.745458874
PYTH,20240126,234251.153393571
SUI,20231110,824185.2455921515
SUPER,20240116,163494.8286553749
RDNT,20231025,194829.50236684314
TRB,20241124,71715.36640197432
OP,20240421,194831.03253468854
CYBER,20231110,422071.46659627144
FTT,20231004,187390.49611230197
SUI,20231114,800992.144894722
LTC,20240807,276079.7684880891
NEO,20241002,148993.34843540323
OX,20240204,22638.92931288483
STG,20240102,261449.19856265423
MANTA,20240410,236666.8983232022
ARK,20241008,53668.443768316094
ADA,20240813,194805.33195021137
AR,20241204,77332.7479243367
POPCAT,20241029,131723.8898679517
GMT,20240317,294382.99571691314
CYBER,20231105,306915.8649999843
RDNT,20240905,68226.9284629046
XRP,20241113,269576.66688559536
STRAX,20240909,0.0
ETHFI,20240324,263494.5570659155
kBONK,20240313,128478.49834546185
MANTA,20240128,224812.02247384557
RDNT,20240502,155444.69455961074
AVAX,20230725,180996.37100880293
FXS,20231207,168157.03400473302
ILV,20240930,85481.62843058414
PYTH,20240213,212179.99613738034
UMA,20240213,228551.51614425634
BNT,20231226,197861.49875638483
BOME,20241128,98839.16054783991
MEME,20231114,247599.58918590975
MATIC,20241004,0.0
UNI,20241031,135840.84418661162
ZRO,20240115,29618.106425319187
REQ,20240420,22112.63642779583
POPCAT,20241022,151993.0856181807
PENDLE,20231116,192316.24458066962
BNB,20230725,275687.71572077926
kSHIB,20240910,196876.42719413998
BTC,20240423,636184.2794092487
LDO,20241009,260100.95784920506
TIA,20240912,143130.10484398375
CFX,20240406,165438.14998239226
ARK,20240214,30999.808877596122
SAGA,20240827,118133.31729825192
PANDORA,20240315,44476.87829340795
POLYX,20241122,48753.667814628505
OX,20240303,9016.03892751448
PANDORA,20240317,55242.86875713697
ETH,20230802,965846.5467568961
SAGA,20240930,75760.75927304022
NTRN,20241117,66551.82607909202
COMP,20230729,485192.575513079
RLB,20230928,116471.11595862468
ENA,20240504,181369.78597639088
APE,20240121,609322.6384217042
SEI,20231106,412536.33501571504
WLD,20231129,373906.7541160471
YGG,20230901,557415.0452083586
FXS,20241023,105014.08866335178
MKR,20241206,175618.24110540387
DOGE,20230812,497851.63580178295
PEOPLE,20240422,192603.65366366785
LDO,20241006,227396.88364917153
BTC,20230505,36997.19396997559
BLZ,20240423,103962.54769506997
WLD,20230908,654705.5442835519
FIL,20231211,933571.8159402458
PANDORA,20241119,0.0
CFX,20240313,161176.1929875306
ENA,20240428,99618.98171414927
CANTO,20240217,28195.61659204155
SNX,20240725,181828.44692480066
UNI,20230814,487280.5095619886
GMX,20240211,44425.62276632499
MEME,20240219,120245.80590126144
FRIEND,20240906,0.0
WLD,20240322,349610.95354973123
SUSHI,20240211,369261.39753131964
PENDLE,20241115,68023.53642019391
CAKE,20240501,120500.273501628
APE,20240129,784357.0711976375
CRV,20230920,602132.0600854928
REZ,20241001,187239.6934189756
MATIC,20241027,0.0
SUSHI,20240912,110262.26003557176
DYDX,20230908,328725.6234701363
ZRO,20231102,77824.00150243456
RUNE,20230911,650109.9892433814
ILV,20240113,176350.90756620353
POLYX,20240208,174589.68451306137
BIGTIME,20231013,69422.40056643686
MYRO,20240422,119703.73379626313
BNT,20240320,117290.23843765177
BNB,20230728,767652.1048291707
LINK,20240108,738323.2033012267
DOGE,20240503,243962.4944450897
NFTI,20240420,14245.96292873788
CRV,20230907,683075.4912077487
CRV,20241111,173577.99298958218
HPOS,20240906,10595.668233230386
ZEN,20240926,84883.25768847557
CANTO,20231102,77037.20959430993
ZETA,20240814,62436.596055943104
ADA,20231205,962769.9610920548
SEI,20230830,433735.4872462745
MAVIA,20240331,133463.20967956993
BIGTIME,20240315,125803.1005217981
LOOM,20231113,249909.00005295224
ENS,20241130,97698.86153492694
NEO,20241130,96379.28600659731
ARB,20231124,731414.536922437
TIA,20240101,655522.8113805089
PEOPLE,20241014,124429.99997624442
INJ,20230926,660498.4013201386
RUNE,20241113,86293.29125312231
STX,20230804,194046.3842082884
W,20240425,80319.3094640039
kNEIRO,20241119,134235.9645747987
APE,20230626,111718.11477197497
AAVE,20241111,201599.54896917433
LTC,20241104,295648.45688300306
kLUNC,20241122,132088.005157252
SUPER,20240308,109769.48743810353
W,20240302,15803.668310707513
SUI,20241025,285287.74238730577
JTO,20241208,124624.2271732779
TRX,20231101,654837.2375547888
AVAX,20230506,38688.999523446786
MAV,20241125,58900.44690482924
MINA,20231124,410887.70663209417
CYBER,20240823,101325.08609596128
FXS,20240205,158893.99827678598
RDNT,20241124,67298.91765283434
NOT,20240906,188309.02448629015
RNDR,20240401,143196.12360854517
MATIC,20241107,0.0
ETH,20230816,995635.131426075
ILV,20240417,80129.74046575678
FTM,20240801,172906.8647074156
TIA,20240815,123591.70649865197
MYRO,20240723,79402.12360138772
COMP,20231004,626368.7010455438
BNT,20241005,49667.50522427215
GMT,20241016,228953.04514463907
LOOM,20240814,48226.28313059121
OP,20230610,298181.98105469736
BIGTIME,20241204,150336.9963713348
RUNE,20231002,677229.6643778783
POPCAT,20241115,147730.10968406856
LTC,20240928,260561.94850924308
NFTI,20241130,0.0
KAS,20241207,70531.14669432188
BIGTIME,20240403,176057.1368135151
FIL,20241210,224899.09491677003
kFLOKI,20240802,106211.40487916731
STRAX,20240805,0.0
GALA,20240118,795357.6381482907
ALT,20240928,167173.5794907198
GMT,20240309,254217.58557661736
TON,20240920,141377.940032922
MINA,20241011,175829.52463819998
FXS,20231106,169361.40616797918
kSHIB,20240813,210954.17489161238
YGG,20240122,104780.66682585792
