coin,dt,avg_sell
MYRO,20240910,78372.07546241452
LOOM,20231018,132413.1853814365
ORBS,20241010,72842.64129101347
BLZ,20240108,169213.79944214423
ETH,20230618,241302.63562592884
kPEPE,20240414,80196.09257171626
STX,20240618,154569.81097874598
STRAX,20240608,0.0
LOOM,20240619,126868.66825731196
BLUR,20240821,172072.51800460642
REQ,20231017,191611.91165365954
BTC,20241103,1809957.0124215116
FTM,20230527,395555.1042844648
BIGTIME,20240910,112043.34765508307
SCR,20241013,25423.199425370523
ZK,20241008,113585.70156734863
LTC,20241125,220171.81158097307
XRP,20231208,1670311.1043180625
APT,20231128,806523.0994988865
SOL,20231226,2816791.088546732
DYM,20241022,129956.50811445923
MAVIA,20240623,113397.70615918426
NOT,20240615,238890.87616681072
BTC,20240211,993794.941977971
APE,20230622,122241.44348385358
USTC,20240612,170492.91755472482
SEI,20241115,150563.1348122431
AVAX,20240810,213197.4251527025
AVAX,20230608,285932.91378107277
ZEN,20240104,164352.58128248365
FTT,20231122,162466.00449217815
APT,20241205,231240.41066246474
ZETA,20240928,71179.63592827263
XAI,20240625,210001.82620599584
MAV,20240614,103858.77660016848
NFTI,20240224,13851.828265476111
TRX,20241129,118768.21009717601
WIF,20240612,107637.62465154157
kSHIB,20240618,323028.5234657216
INJ,20230816,460915.251195734
PEOPLE,20240606,260209.72787840443
kSHIB,20240624,209978.6425182126
ONDO,20240405,182134.88776032245
MAVIA,20240906,93842.39466041782
STRK,20240304,157115.7239306772
ZEN,20240409,96890.45818117037
kSHIB,20240723,159967.95406711925
ZETA,20240416,81913.99915054794
APT,20231024,581563.179143855
WIF,20240121,259747.34497958494
POPCAT,20240929,74972.48603787602
GMX,20240626,109460.80807117462
XRP,20240617,514886.50900480035
ALT,20241209,117534.32878622202
FIL,20240611,279544.8720711234
TNSR,20240604,113393.7963760028
PIXEL,20240809,130951.25400847895
ARB,20230818,482893.68594702845
TRB,20240625,116255.77901947217
BNT,20241001,39852.37195871269
FET,20240622,182643.90758745058
FTT,20240809,23717.53832292909
TRB,20240609,81677.20538641304
XAI,20241210,114745.26916241026
DOT,20240610,271147.6838754727
ORBS,20240603,115640.07648653799
BCH,20240809,256347.86451516388
SOL,20240208,1200725.8716055178
OX,20241110,0.0
FRIEND,20240718,0.0
MATIC,20241008,0.0
ORBS,20240108,165227.77367064223
BANANA,20240205,15993.375657823372
AAVE,20240723,99188.65361702048
COMP,20240721,148685.93977637147
SAGA,20240610,212966.77045790805
FRIEND,20241030,0.0
REQ,20240212,145116.30144620076
CAKE,20240428,144970.29978553116
CAKE,20240606,159155.69252490313
XRP,20240206,1436653.9733720333
ARB,20240314,415946.3596081413
TNSR,20240417,67223.30502165097
HBAR,20240624,130349.07941410114
BIGTIME,20231031,172575.98930184988
SHIA,20240102,11380.360729652015
FTT,20240904,20176.175225847797
CFX,20230801,397116.41569471755
BCH,20240408,234141.1813257221
TRB,20241203,75373.4537651266
SNX,20240227,147014.51385835095
RDNT,20240823,129609.29412599033
RUNE,20240417,78784.09198538502
WLD,20230820,511341.02738118405
DYDX,20240622,251640.30775683193
ILV,20231221,174880.6179837634
LISTA,20240928,151830.44247480368
CFX,20240117,669444.6328649507
NTRN,20240315,172021.42707244772
ZRO,20240103,30845.67496825557
GALA,20240303,235477.56847185208
TAO,20240304,197646.93345826364
ZEN,20240426,43487.82960876196
NEO,20241115,111547.81355882718
DYDX,20240614,281978.1400475439
LINK,20240626,387908.23019594565
IMX,20240929,170460.3904636864
STRAX,20241021,0.0
COMP,20240824,137801.5672075768
TNSR,20240617,113483.54056652397
ETHFI,20240624,133381.99852004243
MKR,20230919,653317.4053833411
IMX,20241002,176850.39402444693
UNIBOT,20240205,12755.982378043042
ONDO,20241027,132898.62852025358
IMX,20241027,179542.43975353465
XRP,20230731,776188.9281013015
TRB,20231007,174168.89298393976
ZRO,20240628,151143.82838188286
CFX,20240330,148963.59015793385
TRX,20240716,137361.96802924632
MINA,20240425,111255.81854102494
CFX,20230809,456950.6699819213
FRIEND,20240328,13585.88989373
INJ,20230923,652338.0585266355
ACE,20240808,87744.89886694307
OX,20231128,26890.424395535178
LOOM,20240402,160322.10272014473
ZETA,20240627,116119.03195247274
TON,20231229,379175.2936022989
AVAX,20240628,265309.0084437019
kBONK,20241210,187555.8995175932
SHIA,20240608,6569.540674178215
CRV,20230721,165856.73743840418
FET,20240928,294361.99895569845
ARB,20240907,172102.05332070883
ILV,20240218,58576.41654255868
LINK,20240724,272772.6342308484
ORBS,20240713,136669.76128527606
AI,20241008,133948.9876349553
CFX,20231006,651163.6888180068
MNT,20241016,233614.91928412867
ADA,20240314,334756.41941659234
MNT,20240618,444454.12205204356
REQ,20231221,272756.8942571121
JUP,20240611,134758.33027802937
BLZ,20230919,180017.6782326058
DYDX,20240619,258452.88571059826
INJ,20240302,262844.58701298165
INJ,20240315,317131.1480392579
OGN,20231227,256350.8534834912
RUNE,20240604,88347.76050847668
YGG,20240617,111178.19852986996
UNIBOT,20240604,13716.16133577397
ONDO,20240604,167596.86461052013
OP,20230517,46518.626893835644
FIL,20240427,250089.13095363614
UNI,20240619,259142.45340593596
JUP,20240430,145368.6364650226
JTO,20240612,189656.7315889408
IMX,20231123,434808.5482378178
kBONK,20241025,186015.48261837062
BADGER,20240602,105560.87674636008
XRP,20231112,1569050.956130326
BNB,20240426,174682.9536371795
ONDO,20241123,162406.81102624902
CFX,20240612,141257.46584455585
CFX,20241210,95037.80459886324
SEI,20240212,210801.08588170735
MEW,20240801,170166.27865693625
kFLOKI,20240822,131375.00177321708
ETHFI,20241119,89203.82257561845
AR,20240813,74756.06531172834
MATIC,20231217,844423.4498281647
CELO,20241028,171430.6099837504
XAI,20240609,221639.27714383352
GMX,20240129,302758.62870307604
TON,20241111,93957.96079561884
IMX,20241107,85032.42858456944
LTC,20240831,338482.611521027
RDNT,20241210,123432.91999809204
UNI,20240622,130547.7786484009
INJ,20230430,39992.254165889506
TURBO,20240616,195035.1885721339
AR,20240318,151428.50169871072
FET,20240619,190939.90027519158
CRV,20241016,230874.91703426465
PENDLE,20241019,137620.15509878256
CRV,20240302,419657.80334301357
OX,20231228,30533.658855189016
TURBO,20240617,194331.53395067315
PANDORA,20241105,0.0
ARK,20240708,75567.24322689878
BRETT,20240705,176543.69808299153
MKR,20240702,234484.8637215223
TRX,20240702,152340.4419686216
MEME,20240629,169036.0643438708
MATIC,20240707,260913.74299301492
SUI,20240709,89037.24588649049
MKR,20240629,257327.19983582446
APT,20240707,169443.24859661775
DOT,20240630,293852.4984814403
EIGEN,20240702,44486.18456719568
BLUR,20240710,177230.30123878378
STRAX,20240707,0.0
GAS,20240710,96496.81036091968
REZ,20240702,212651.27829068407
ADA,20240706,182898.46828969466
LTC,20240710,245693.21914884262
TIA,20240704,171416.29585174765
STX,20240706,103382.939170833
BRETT,20240710,200362.20593168144
DOGE,20240701,443413.1504760088
RUNE,20240708,96291.61689857986
SUI,20240711,102454.29332735053
LTC,20240701,286659.32527728827
MERL,20240706,220028.9371678143
TAO,20240701,63438.44909150243
OMNI,20240710,148574.4392223256
MEME,20240711,120163.97060925337
HBAR,20240706,90193.25654818634
TRX,20240629,174645.47069037985
PIXEL,20240710,129990.92349411223
FXS,20240707,92768.80003529984
ENA,20240706,112215.71505829276
JUP,20240709,115642.27336237904
POPCAT,20240703,90500.92310988577
ORBS,20240629,138434.28892100873
TURBO,20240703,172966.2694208695
MINA,20240706,127828.17779047295
YGG,20240708,103523.0271801585
RDNT,20240704,171583.69581988285
OMNI,20240701,161535.2030746838
FTM,20240704,208204.53497882295
STG,20240708,122582.35636065877
MNT,20240706,221332.6487800046
ETHFI,20240706,81501.09707177687
ETC,20240708,174905.5125837892
BLAST,20240704,134119.69882419932
SOL,20240629,1537474.6842979668
LDO,20240709,145124.8666469267
MATIC,20240630,306705.8615610324
NOT,20240701,127288.69219729252
BCH,20240710,252769.0399483233
BLUR,20240705,174709.57361790692
kFLOKI,20240705,127784.11818167199
BLZ,20240709,71008.45306562666
POLYX,20240704,95214.04612971186
FXS,20240630,109871.25175506098
HPOS,20240701,12875.726237434246
MEME,20240702,152831.13179421396
STRAX,20240630,0.0
ALT,20240701,162897.7052991039
BSV,20240704,72686.96139464239
OMNI,20240705,113775.56918630391
ZK,20240630,173838.56647378174
SOL,20240702,1499976.2264908177
TRX,20240709,145830.40701217562
ALT,20240705,126331.68421198787
XRP,20240708,446447.3677821825
IMX,20240703,204568.88536881236
SEI,20240707,186874.78467864267
ORBS,20240711,123731.33918408088
FIL,20240702,269841.4448281365
ZK,20240707,136542.52096793993
APE,20240629,108739.19517070378
COMP,20240701,163356.16553728312
ONDO,20240708,85603.2269359267
SUI,20240702,101618.062031571
DYM,20240630,126682.74250552166
DOGE,20240705,256406.23717898017
STRK,20240710,84758.16831574784
FRIEND,20240710,0.0
ALT,20240710,152383.35982126644
LINK,20240704,323658.34328932135
BLZ,20240629,81866.2636862354
BLZ,20240711,69825.94162372795
NFTI,20240630,0.0
STG,20240703,133142.65754493698
NEO,20240630,178728.05911269246
RSR,20240707,133295.92778342855
TRX,20240711,137175.69644012596
GALA,20240708,160170.63347511567
APE,20240709,82614.8454450633
DOT,20240707,223214.1971274314
HPOS,20240710,11881.162688338327
COMP,20240705,150750.7988434091
NTRN,20240706,103156.02134048089
kLUNC,20240704,199090.63018021634
STRK,20240705,78943.74847695751
AI,20240630,126883.97129395296
FTT,20240705,25428.023620809603
SHIA,20240707,0.0
BTC,20240702,1416081.0133491035
NOT,20240705,112547.0181407744
BTC,20240629,1261896.2452195743
RLB,20240703,11750.91507779044
OP,20240704,360919.5279389415
FRIEND,20240701,0.0
MANTA,20240704,142956.63714937662
SEI,20240630,225912.13630834798
REZ,20240711,182296.5306181805
APT,20240630,117968.20059985705
BLUR,20240701,211266.18664695512
ILV,20240630,65724.73804418115
REZ,20240709,166833.04514893342
BOME,20240708,141645.7401615489
CRV,20240706,98791.690083071
IO,20240703,188273.7053740991
AAVE,20240706,141705.75990089492
ARK,20240703,82489.81227737029
IMX,20240708,173717.29873226676
ENS,20240707,147989.68114542868
UNIBOT,20240703,0.0
CYBER,20240709,91728.95323145305
BLZ,20240702,77411.33581237821
PIXEL,20240705,131868.52738811693
REQ,20240707,24714.36090788157
OGN,20240630,98756.66055497066
BCH,20240701,267518.551011925
CYBER,20240702,108890.81448867172
CYBER,20240629,110044.75116088713
FIL,20240629,292226.17632277694
ORBS,20240702,138775.1749333789
ORBS,20240709,124420.14563899519
DYM,20240707,96855.62240302608
NFTI,20240707,0.0
SAGA,20240707,127418.15153975919
BRETT,20240701,211166.25233674675
kSHIB,20240706,240130.93876249102
IO,20240708,169471.38719697195
REQ,20240630,25871.6008999586
INJ,20240706,200877.85618667057
MKR,20240711,191518.83994195232
PENDLE,20240708,74030.79836724009
OX,20240707,0.0
GAS,20240701,116300.9246924262
EIGEN,20240709,26316.808856368512
FTT,20240701,27146.13631434727
EIGEN,20240711,28343.835154885535
BOME,20240703,190165.3924038789
FRIEND,20240705,0.0
YGG,20240703,120935.29301816146
SOL,20240711,1162079.7074990354
NOT,20240710,208324.6072901247
SOL,20240709,991609.2426828
OGN,20240707,87584.06986513808
RLB,20240708,11621.98415184203
CYBER,20240711,93549.63349505313
TAO,20240705,48957.56891863031
JUP,20240629,127422.59462825303
JTO,20240704,170769.66542337317
ATOM,20240703,212772.16259620915
HPOS,20240705,12780.205675596217
GAS,20240705,86257.32015010601
GMX,20240704,100074.02591730864
SHIA,20240630,0.0
ETC,20241102,166454.9707084074
BANANA,20240617,12612.407884338587
MAVIA,20240210,93314.33696193721
INJ,20230721,162745.3334209087
kLUNC,20241006,203983.6455142245
TIA,20240609,233755.06765661482
FXS,20240224,55651.22408876948
ATOM,20240708,162564.78732773202
AI,20240917,118787.86668138401
RLB,20240202,14491.741531200776
APT,20240608,188182.75480162594
KAS,20240612,117444.09592379375
REZ,20240905,211789.6457842854
BLAST,20241001,160923.78922938433
BNT,20240312,95470.98643174938
LDO,20240421,99770.0525707601
FTM,20241025,167892.72226105965
ETH,20230907,3186303.4782399293
NEO,20240220,148610.36665135642
CANTO,20240628,24920.63796072804
ARK,20240613,106586.25078982694
LINK,20240825,260971.0688193436
POLYX,20240602,107401.69810574307
STX,20230722,70430.07474742112
UMA,20240623,235975.2244125371
ADA,20240808,182053.79504830428
RDNT,20240612,163819.94055662077
STRK,20241209,142804.77321901394
BTC,20240711,926608.3576617436
SOL,20240216,1413289.6103141853
AAVE,20230722,177184.24099773934
SHIA,20240220,9333.880046847895
APE,20230724,184573.69566596925
LINK,20230827,469462.4980579541
SUSHI,20240724,128950.90748722004
POLYX,20240117,172189.81725573036
OX,20241115,0.0
ORBS,20231226,243449.5420380655
AAVE,20240217,118306.72794625895
IO,20240929,193323.98060702384
FTT,20241209,21742.021975048963
TURBO,20240930,154058.19606116283
ACE,20240109,190552.19595103388
SOL,20240427,630497.0227509855
AR,20240606,141117.12837686794
STRK,20241108,86098.89127366073
SAGA,20240917,178686.6780106559
BIGTIME,20240426,133849.98144442955
RNDR,20240113,291914.87319459
IMX,20240616,201470.98770925254
TRB,20240129,145403.23359870675
BLZ,20241010,71086.60057919557
RSR,20240630,162623.74875758667
MINA,20231204,462611.38912805956
MAVIA,20240311,100387.64682101365
ARB,20231030,661227.7903218607
FRIEND,20231122,34051.35381730209
BRETT,20241125,56445.97005004661
MINA,20240217,142115.93567891172
ORBS,20240919,131755.33040828508
BLUR,20240911,191952.73302565815
CYBER,20240620,93715.87850074623
BSV,20240117,95809.96805662956
BNB,20231021,1131958.398465724
ATOM,20240924,117849.00807242013
SNX,20240610,191824.1466366991
CFX,20231026,581912.7739413425
INJ,20240624,257147.77543893928
MAVIA,20240627,111231.12888194577
ILV,20241003,80219.276089512
BTC,20230909,3195943.7629050775
STG,20240204,256213.70409243528
ENA,20240624,105372.74901642845
SNX,20240707,190267.43879731582
FRIEND,20241209,0.0
WLD,20240614,231765.8591245345
ENA,20240415,142776.0879931591
ETH,20230621,315269.0369203082
ARB,20240706,176631.83655457138
ATOM,20240616,224835.57052008933
SOL,20231213,1963712.9196265934
LDO,20240119,530017.836830051
COMP,20240822,137388.93607266134
ENS,20240630,181385.7129359464
STG,20241107,89214.3393809487
RUNE,20240728,184160.64728324054
KAS,20241001,113263.25749148199
ZETA,20240622,125143.36416039242
CRV,20240829,206637.74318349676
FXS,20240209,128329.0611499849
WIF,20240329,151761.93699485777
BIGTIME,20231219,236476.38997753814
BOME,20240617,167265.2728064591
STG,20231106,392744.1503926273
YGG,20240205,172134.5925696408
TIA,20240921,164031.36691961557
RLB,20241130,15370.471624236161
STX,20240720,94848.76620429136
MEME,20240427,128678.63433168564
ATOM,20231023,602523.63230168
BLZ,20240605,99819.67253696744
BIGTIME,20240409,151674.1730591518
GALA,20240703,165707.03059738473
DOGE,20240726,368956.0421658175
CRV,20240907,281083.5788682852
FIL,20240211,545458.6381700702
REQ,20241021,25911.82648058649
WIF,20240626,121689.8034078123
ZRO,20231124,45594.8435464449
ATOM,20240929,97300.638676098
kPEPE,20231214,782732.52773655
KAS,20240704,129212.42395834439
TIA,20240625,165262.36951695252
NFTI,20240608,13772.33339847942
FTT,20240126,87610.34826258956
MKR,20240709,179547.5684970407
FRIEND,20240822,0.0
GMT,20240222,221158.86166633863
STX,20240217,143353.310301616
YGG,20231120,438209.12091382284
SOL,20240620,1306608.224022327
GALA,20240413,162821.11938453547
AVAX,20241121,227005.75685007055
REQ,20240608,25960.797393507226
LTC,20241030,206894.9350198217
JUP,20240713,106820.82470341165
BLZ,20240713,69695.82443127203
SUI,20240713,87318.37605143074
LDO,20240713,180380.9795893331
FIL,20240713,218750.43784495545
APE,20240713,80602.41370888091
UMA,20240712,176023.52813449455
WLD,20240712,208787.75582997047
UNI,20240712,147467.44406084972
MAV,20240712,121355.17961071535
ZETA,20240712,86035.39370945853
kPEPE,20240712,321252.9085807826
DYDX,20240712,211847.44312443474
LOOM,20240712,96545.84476551936
FET,20240712,180647.79163251334
MAVIA,20240712,74491.97706681756
LISTA,20240712,277223.2036100903
PYTH,20240712,125045.43616152585
LDO,20240711,162904.7599760149
FIL,20240711,218049.9912034888
JUP,20240711,110445.10926803589
NEO,20241021,170020.71813160155
ATOM,20231208,948764.733777514
kFLOKI,20240902,109040.79884728523
SHIA,20240227,8176.89802650007
DYDX,20241007,215477.04190557686
GAS,20240213,102043.66546697167
MINA,20241016,187550.69362245916
LINK,20231006,627180.0853655769
PENDLE,20231207,278294.9431117124
SOL,20240817,1579158.7211791687
BCH,20241125,370118.4504397769
SEI,20241022,178433.15853946327
BOME,20240820,141503.2574713714
JUP,20240208,94668.35994225336
FTM,20240329,196809.59496285062
BADGER,20240117,169977.01594262532
CANTO,20241111,0.0
SOL,20240123,1133214.8937983064
MINA,20240403,220684.05855598656
UNIBOT,20240413,13960.952052653949
TIA,20241001,123100.61150824769
TON,20240908,136788.4232452792
BTC,20231010,2275537.1511189654
ZRO,20240504,16860.801588541435
NTRN,20240920,97510.35982934521
APT,20231009,641119.4389040557
DYDX,20240714,211168.43964094602
APT,20240915,115146.87846017128
GALA,20231206,916479.9724171964
SUSHI,20240423,156856.27692197094
ACE,20241016,164472.0046868484
GALA,20231208,947698.5406767552
SEI,20231221,557950.2730491055
BANANA,20241027,108337.98191530231
FRIEND,20240824,0.0
RUNE,20240924,112158.80312001242
kPEPE,20240807,458411.113316484
NOT,20240904,202048.75431310924
FTT,20241031,25145.945066605793
CYBER,20231223,243988.97981357985
LTC,20231122,892432.5770834218
DYM,20240306,227570.24787141086
NEO,20241114,132041.6142027267
JUP,20240427,134878.27869937755
HPOS,20231129,36581.843485641126
NFTI,20241012,0.0
REQ,20240719,25346.158989286436
W,20240729,81526.76251344729
OP,20230505,36912.26760663019
MATIC,20230824,490474.647348383
BNB,20230918,1144243.434725495
ORDI,20240916,231093.32291047272
YGG,20240113,175323.22396283672
TON,20240426,96760.44330049051
BTC,20230828,1329794.9610522294
ORDI,20240104,547226.5116343668
kPEPE,20231119,872422.2295080655
MAV,20241020,102206.13063425527
ORBS,20240801,78026.6317602774
SUI,20230615,235844.80835292707
